aX,aY,aZ
-0.075,-0.769,-0.636
-0.076,-0.766,-0.637
-0.075,-0.763,-0.635
-0.079,-0.763,-0.636
-0.077,-0.765,-0.637
-0.075,-0.766,-0.637
-0.075,-0.764,-0.639
-0.077,-0.765,-0.639
-0.077,-0.768,-0.636
-0.078,-0.770,-0.637
-0.076,-0.764,-0.638
-0.076,-0.765,-0.637
-0.078,-0.764,-0.638
-0.077,-0.764,-0.634
-0.078,-0.764,-0.635
-0.076,-0.765,-0.637
-0.077,-0.765,-0.637
-0.077,-0.764,-0.638
-0.076,-0.764,-0.635
-0.075,-0.765,-0.637
-0.076,-0.763,-0.637
-0.076,-0.765,-0.637
-0.075,-0.761,-0.637
-0.075,-0.765,-0.638
-0.076,-0.764,-0.638
-0.075,-0.764,-0.636
-0.073,-0.764,-0.639
-0.077,-0.764,-0.639
-0.075,-0.764,-0.640
-0.076,-0.765,-0.639
-0.076,-0.765,-0.638
-0.076,-0.766,-0.637
-0.075,-0.768,-0.638
-0.077,-0.767,-0.638
-0.078,-0.766,-0.637
-0.076,-0.764,-0.640
-0.076,-0.767,-0.636
-0.080,-0.765,-0.639
-0.077,-0.763,-0.638
-0.077,-0.764,-0.639
-0.076,-0.764,-0.638
-0.077,-0.762,-0.638
-0.075,-0.764,-0.638
-0.078,-0.765,-0.639
-0.077,-0.764,-0.636
-0.076,-0.764,-0.636
-0.076,-0.767,-0.637
-0.077,-0.766,-0.635
-0.075,-0.769,-0.638
-0.075,-0.766,-0.638
-0.075,-0.764,-0.638
-0.074,-0.765,-0.638
-0.077,-0.762,-0.639
-0.079,-0.763,-0.635
-0.077,-0.766,-0.636
-0.078,-0.765,-0.638
-0.076,-0.763,-0.638
-0.073,-0.769,-0.637
-0.075,-0.765,-0.636
-0.076,-0.766,-0.634
-0.076,-0.765,-0.635
-0.077,-0.767,-0.636
-0.075,-0.765,-0.637
-0.078,-0.764,-0.638
-0.078,-0.765,-0.635
-0.076,-0.763,-0.637
-0.080,-0.764,-0.639
-0.076,-0.766,-0.636
-0.076,-0.766,-0.635
-0.075,-0.767,-0.636
-0.075,-0.765,-0.638
-0.076,-0.765,-0.636
-0.077,-0.768,-0.636
-0.074,-0.766,-0.640
-0.077,-0.766,-0.636
-0.075,-0.767,-0.634
-0.073,-0.767,-0.637
-0.079,-0.764,-0.636
-0.077,-0.767,-0.636
-0.076,-0.766,-0.637
-0.077,-0.765,-0.635
-0.077,-0.765,-0.636
-0.077,-0.766,-0.636
-0.074,-0.765,-0.638
-0.076,-0.765,-0.637
-0.077,-0.765,-0.636
-0.077,-0.765,-0.637
-0.076,-0.767,-0.635
-0.077,-0.765,-0.636
-0.077,-0.768,-0.638
-0.076,-0.762,-0.635
-0.077,-0.764,-0.637
-0.078,-0.764,-0.638
-0.077,-0.768,-0.637
-0.075,-0.765,-0.638
-0.075,-0.765,-0.639
-0.077,-0.765,-0.638
-0.076,-0.771,-0.639
-0.077,-0.765,-0.634
-0.079,-0.765,-0.637
-0.079,-0.767,-0.636
-0.077,-0.765,-0.637
-0.078,-0.763,-0.638
-0.077,-0.763,-0.639
-0.074,-0.768,-0.635
-0.075,-0.765,-0.635
-0.077,-0.765,-0.636
-0.077,-0.766,-0.635
-0.075,-0.765,-0.637
-0.077,-0.766,-0.639
-0.079,-0.767,-0.637
-0.076,-0.766,-0.638
-0.077,-0.765,-0.638
-0.077,-0.764,-0.636
-0.075,-0.766,-0.637
-0.076,-0.766,-0.639
-0.075,-0.764,-0.638
-0.078,-0.764,-0.637
-0.077,-0.762,-0.636
-0.077,-0.765,-0.637
-0.077,-0.765,-0.639
-0.077,-0.767,-0.639
-0.078,-0.766,-0.639
-0.075,-0.766,-0.637
-0.074,-0.766,-0.637
-0.073,-0.765,-0.636
-0.076,-0.767,-0.638
-0.077,-0.764,-0.638
-0.079,-0.765,-0.638
-0.076,-0.764,-0.637
-0.076,-0.768,-0.639
-0.074,-0.765,-0.638
-0.075,-0.767,-0.639
-0.073,-0.764,-0.637
-0.077,-0.767,-0.637
-0.075,-0.766,-0.638
-0.076,-0.764,-0.636
-0.077,-0.764,-0.636
-0.076,-0.765,-0.637
-0.076,-0.767,-0.637
-0.077,-0.766,-0.636
-0.079,-0.763,-0.638
-0.074,-0.761,-0.638
-0.076,-0.766,-0.639
-0.076,-0.765,-0.637
-0.075,-0.763,-0.638
-0.075,-0.766,-0.640
-0.076,-0.766,-0.638
-0.077,-0.769,-0.636
-0.075,-0.765,-0.639
-0.075,-0.763,-0.636
-0.075,-0.764,-0.636
-0.075,-0.764,-0.637
-0.078,-0.767,-0.638
-0.076,-0.764,-0.636
-0.077,-0.765,-0.639
-0.077,-0.765,-0.640
-0.076,-0.767,-0.638
-0.075,-0.762,-0.640
-0.077,-0.767,-0.638
-0.075,-0.767,-0.635
-0.076,-0.766,-0.638
-0.077,-0.764,-0.639
-0.078,-0.764,-0.638
-0.075,-0.765,-0.638
-0.078,-0.764,-0.638
-0.078,-0.764,-0.636
-0.076,-0.766,-0.637
-0.078,-0.764,-0.639
-0.073,-0.765,-0.638
-0.077,-0.766,-0.637
-0.077,-0.763,-0.638
-0.077,-0.763,-0.638
-0.076,-0.766,-0.636
-0.075,-0.765,-0.636
-0.076,-0.764,-0.637
-0.075,-0.767,-0.638
-0.076,-0.763,-0.636
-0.075,-0.765,-0.638
-0.076,-0.764,-0.636
-0.076,-0.766,-0.638
-0.077,-0.763,-0.638
-0.076,-0.764,-0.639
-0.078,-0.764,-0.640
-0.075,-0.766,-0.638
-0.076,-0.766,-0.637
-0.076,-0.766,-0.638
-0.076,-0.766,-0.637
-0.075,-0.767,-0.639
-0.076,-0.766,-0.637
-0.077,-0.767,-0.637
-0.078,-0.766,-0.637
-0.076,-0.762,-0.637
-0.076,-0.766,-0.637
-0.077,-0.764,-0.639
-0.078,-0.765,-0.638
-0.077,-0.763,-0.639
-0.077,-0.767,-0.638
-0.075,-0.764,-0.635
-0.076,-0.765,-0.638
-0.075,-0.763,-0.640
-0.075,-0.768,-0.639
-0.076,-0.767,-0.638
-0.077,-0.763,-0.638
-0.076,-0.763,-0.638
-0.076,-0.761,-0.638
-0.075,-0.765,-0.638
-0.077,-0.764,-0.638
-0.076,-0.762,-0.636
-0.077,-0.764,-0.637
-0.075,-0.763,-0.638
-0.074,-0.763,-0.637
-0.076,-0.765,-0.637
-0.073,-0.765,-0.637
-0.076,-0.766,-0.640
-0.076,-0.765,-0.639
-0.077,-0.768,-0.637
-0.075,-0.767,-0.638
-0.075,-0.766,-0.638
-0.076,-0.764,-0.636
-0.077,-0.764,-0.638
-0.079,-0.764,-0.638
-0.077,-0.764,-0.638
-0.076,-0.763,-0.637
-0.078,-0.764,-0.636
-0.076,-0.764,-0.637
-0.075,-0.767,-0.637
-0.075,-0.767,-0.637
-0.078,-0.768,-0.638
-0.076,-0.765,-0.635
-0.076,-0.767,-0.637
-0.075,-0.765,-0.638
-0.073,-0.768,-0.637
-0.074,-0.768,-0.637
-0.076,-0.764,-0.636
-0.076,-0.762,-0.635
-0.080,-0.764,-0.635
-0.078,-0.764,-0.635
-0.078,-0.765,-0.638
-0.077,-0.763,-0.636
-0.076,-0.762,-0.636
-0.078,-0.766,-0.635
-0.078,-0.767,-0.639
-0.076,-0.766,-0.636
-0.079,-0.767,-0.634
-0.077,-0.766,-0.637
-0.077,-0.768,-0.637
-0.076,-0.770,-0.637
-0.075,-0.765,-0.635
-0.078,-0.766,-0.633
-0.078,-0.765,-0.635
-0.078,-0.769,-0.638
-0.078,-0.768,-0.637
-0.072,-0.764,-0.638
-0.077,-0.766,-0.634
-0.078,-0.767,-0.637
-0.076,-0.770,-0.635
-0.077,-0.763,-0.635
-0.079,-0.762,-0.634
-0.077,-0.763,-0.634
-0.078,-0.766,-0.637
-0.076,-0.765,-0.637
-0.077,-0.767,-0.635
-0.076,-0.769,-0.634
-0.076,-0.768,-0.637
-0.076,-0.769,-0.636
-0.076,-0.765,-0.636
-0.075,-0.767,-0.634
-0.075,-0.764,-0.635
-0.076,-0.767,-0.637
-0.078,-0.768,-0.635
-0.076,-0.768,-0.634
-0.075,-0.768,-0.635
-0.076,-0.763,-0.639
-0.077,-0.763,-0.638
-0.076,-0.768,-0.637
-0.077,-0.766,-0.636
-0.078,-0.765,-0.635
-0.080,-0.765,-0.635
-0.078,-0.769,-0.637
-0.077,-0.767,-0.636
-0.076,-0.767,-0.636
-0.075,-0.766,-0.637
-0.078,-0.764,-0.634
-0.075,-0.767,-0.637
-0.075,-0.765,-0.638
-0.074,-0.767,-0.636
-0.079,-0.765,-0.636
-0.079,-0.765,-0.636
-0.077,-0.764,-0.636
-0.076,-0.765,-0.638
-0.077,-0.764,-0.638
-0.075,-0.766,-0.639
-0.076,-0.764,-0.635
-0.077,-0.765,-0.636
-0.075,-0.766,-0.637
-0.077,-0.767,-0.639
-0.076,-0.769,-0.639
-0.076,-0.763,-0.638
-0.077,-0.763,-0.639
-0.078,-0.764,-0.639
-0.075,-0.767,-0.637
-0.077,-0.768,-0.637
-0.077,-0.766,-0.638
-0.078,-0.764,-0.636
-0.075,-0.768,-0.637
-0.074,-0.768,-0.639
-0.078,-0.762,-0.637
-0.075,-0.762,-0.638
-0.078,-0.763,-0.636
-0.079,-0.764,-0.638
-0.077,-0.764,-0.636
-0.076,-0.764,-0.637
-0.076,-0.765,-0.639
-0.075,-0.766,-0.639
-0.074,-0.765,-0.637
-0.074,-0.765,-0.639
-0.073,-0.765,-0.637
-0.075,-0.766,-0.637
-0.073,-0.767,-0.636
-0.075,-0.765,-0.640
-0.076,-0.765,-0.638
-0.075,-0.765,-0.637
-0.074,-0.768,-0.639
-0.078,-0.763,-0.639
-0.077,-0.765,-0.636
-0.077,-0.763,-0.637
-0.075,-0.764,-0.636
-0.076,-0.765,-0.638
-0.078,-0.764,-0.638
-0.076,-0.765,-0.639
-0.076,-0.763,-0.639
-0.075,-0.766,-0.637
-0.077,-0.765,-0.638
-0.076,-0.765,-0.637
-0.077,-0.764,-0.638
-0.076,-0.767,-0.639
-0.077,-0.766,-0.639
-0.074,-0.762,-0.637
-0.079,-0.766,-0.639
-0.076,-0.765,-0.638
-0.077,-0.766,-0.637
-0.077,-0.765,-0.637
-0.075,-0.765,-0.636
-0.077,-0.764,-0.638
-0.078,-0.763,-0.639
-0.077,-0.767,-0.639
-0.076,-0.764,-0.638
-0.077,-0.765,-0.640
-0.074,-0.767,-0.638
-0.075,-0.764,-0.639
-0.076,-0.763,-0.637
-0.077,-0.764,-0.638
-0.077,-0.765,-0.634
-0.076,-0.764,-0.638
-0.076,-0.763,-0.640
-0.076,-0.767,-0.638
-0.077,-0.770,-0.638
-0.077,-0.766,-0.638
-0.079,-0.763,-0.637
-0.077,-0.764,-0.637
-0.078,-0.764,-0.638
-0.075,-0.765,-0.640
-0.076,-0.764,-0.638
-0.077,-0.763,-0.640
-0.076,-0.763,-0.639
-0.076,-0.765,-0.638
-0.074,-0.765,-0.639
-0.075,-0.766,-0.637
-0.076,-0.766,-0.638
-0.078,-0.765,-0.640
-0.075,-0.764,-0.640
-0.074,-0.764,-0.638
-0.077,-0.761,-0.638
-0.078,-0.761,-0.638
-0.078,-0.764,-0.637
-0.079,-0.765,-0.638
-0.078,-0.761,-0.639
-0.076,-0.765,-0.638
-0.076,-0.766,-0.639
-0.077,-0.765,-0.640
-0.071,-0.766,-0.638
-0.077,-0.764,-0.637
-0.075,-0.766,-0.638
-0.077,-0.764,-0.638
-0.077,-0.763,-0.635
-0.077,-0.762,-0.640
-0.078,-0.764,-0.638
-0.078,-0.763,-0.637
-0.076,-0.763,-0.638
-0.075,-0.765,-0.638
-0.078,-0.763,-0.640
-0.077,-0.766,-0.640
-0.078,-0.765,-0.636
-0.076,-0.767,-0.637
-0.076,-0.765,-0.638
-0.077,-0.764,-0.638
-0.078,-0.767,-0.640
-0.074,-0.766,-0.640
-0.076,-0.767,-0.637
-0.076,-0.767,-0.637
-0.077,-0.763,-0.637
-0.076,-0.765,-0.638
-0.075,-0.762,-0.638
-0.077,-0.767,-0.636
-0.076,-0.765,-0.639
-0.076,-0.764,-0.638
-0.077,-0.768,-0.637
-0.074,-0.774,-0.637
-0.078,-0.769,-0.635
-0.078,-0.761,-0.636
-0.078,-0.762,-0.637
-0.078,-0.763,-0.636
-0.076,-0.765,-0.638
-0.076,-0.765,-0.636
-0.076,-0.766,-0.635
-0.077,-0.764,-0.636
-0.074,-0.769,-0.638
-0.075,-0.769,-0.639
-0.077,-0.769,-0.637
-0.077,-0.767,-0.637
-0.076,-0.767,-0.635
-0.077,-0.767,-0.636
-0.077,-0.765,-0.636
-0.077,-0.765,-0.637
-0.076,-0.765,-0.637
-0.077,-0.763,-0.637
-0.077,-0.765,-0.637
-0.079,-0.764,-0.636
-0.077,-0.764,-0.638
-0.075,-0.764,-0.635
-0.079,-0.766,-0.639
-0.077,-0.765,-0.636
-0.076,-0.767,-0.638
-0.074,-0.765,-0.635
-0.077,-0.766,-0.637
-0.076,-0.766,-0.638
-0.078,-0.764,-0.637
-0.079,-0.765,-0.639
-0.076,-0.763,-0.637
-0.078,-0.764,-0.637
-0.076,-0.763,-0.636
-0.077,-0.765,-0.636
-0.076,-0.764,-0.636
-0.076,-0.764,-0.637
-0.076,-0.764,-0.638
-0.077,-0.766,-0.635
-0.079,-0.764,-0.639
-0.075,-0.765,-0.637
-0.073,-0.766,-0.638
-0.076,-0.766,-0.637
-0.076,-0.765,-0.636
-0.075,-0.763,-0.637
-0.076,-0.764,-0.636
-0.074,-0.767,-0.638
-0.077,-0.765,-0.636
-0.078,-0.762,-0.637
-0.076,-0.764,-0.637
-0.078,-0.765,-0.637
-0.075,-0.770,-0.637
-0.076,-0.764,-0.638
-0.076,-0.764,-0.635
-0.076,-0.761,-0.635
-0.074,-0.766,-0.638
-0.077,-0.762,-0.637
-0.075,-0.765,-0.635
-0.076,-0.765,-0.638
-0.079,-0.766,-0.636
-0.079,-0.764,-0.639
-0.076,-0.765,-0.639
-0.076,-0.767,-0.638
-0.076,-0.763,-0.637
-0.076,-0.765,-0.638
-0.074,-0.766,-0.635
-0.076,-0.767,-0.639
-0.075,-0.764,-0.638
-0.078,-0.764,-0.638
-0.078,-0.765,-0.635
-0.075,-0.764,-0.637
-0.077,-0.765,-0.638
-0.074,-0.765,-0.638
-0.078,-0.765,-0.637
-0.076,-0.765,-0.638
-0.073,-0.765,-0.637
-0.076,-0.765,-0.636
-0.077,-0.764,-0.638
-0.078,-0.765,-0.637
-0.077,-0.763,-0.637
-0.078,-0.765,-0.639
-0.077,-0.765,-0.637
-0.076,-0.762,-0.639
-0.077,-0.763,-0.637
-0.077,-0.764,-0.638
-0.076,-0.765,-0.641
-0.076,-0.763,-0.637
-0.077,-0.765,-0.638
-0.076,-0.765,-0.638
-0.078,-0.766,-0.639
-0.075,-0.764,-0.638
-0.077,-0.765,-0.637
-0.077,-0.764,-0.637
-0.078,-0.762,-0.637
-0.075,-0.764,-0.638
-0.076,-0.766,-0.638
-0.076,-0.762,-0.640
-0.077,-0.766,-0.638
-0.076,-0.765,-0.637
-0.075,-0.763,-0.637
-0.077,-0.762,-0.639
-0.075,-0.768,-0.638
-0.075,-0.771,-0.637
-0.077,-0.771,-0.638
-0.078,-0.765,-0.638
-0.075,-0.762,-0.639
-0.076,-0.763,-0.638
-0.077,-0.764,-0.635
-0.074,-0.762,-0.640
-0.077,-0.763,-0.637
-0.076,-0.763,-0.639
-0.073,-0.766,-0.638
-0.076,-0.765,-0.639
-0.074,-0.766,-0.638
-0.074,-0.765,-0.638
-0.077,-0.763,-0.638
-0.076,-0.764,-0.638
-0.073,-0.766,-0.637
-0.075,-0.766,-0.640
-0.076,-0.766,-0.638
-0.075,-0.763,-0.638
-0.075,-0.763,-0.638
-0.077,-0.763,-0.638
-0.076,-0.763,-0.637
-0.075,-0.764,-0.637
-0.078,-0.763,-0.638
-0.076,-0.765,-0.638
-0.075,-0.766,-0.639
-0.074,-0.767,-0.638
-0.075,-0.765,-0.640
-0.075,-0.764,-0.638
-0.076,-0.766,-0.639
-0.079,-0.765,-0.636
-0.075,-0.765,-0.639
-0.079,-0.764,-0.639
-0.080,-0.763,-0.639
-0.077,-0.763,-0.636
-0.077,-0.765,-0.638
-0.077,-0.764,-0.638
-0.077,-0.762,-0.639
-0.077,-0.764,-0.636
-0.077,-0.765,-0.639
-0.077,-0.766,-0.637
-0.077,-0.767,-0.638
-0.078,-0.765,-0.636
-0.077,-0.763,-0.636
-0.076,-0.766,-0.637
-0.078,-0.764,-0.636
-0.079,-0.765,-0.638
-0.077,-0.768,-0.638
-0.080,-0.765,-0.639
-0.077,-0.768,-0.639
-0.076,-0.762,-0.638
-0.079,-0.763,-0.637
-0.076,-0.764,-0.638
-0.076,-0.766,-0.636
-0.074,-0.765,-0.636
-0.080,-0.766,-0.639
-0.074,-0.767,-0.638
-0.079,-0.771,-0.639
-0.078,-0.767,-0.638
-0.078,-0.763,-0.639
-0.079,-0.763,-0.633
-0.078,-0.764,-0.635
-0.078,-0.766,-0.636
-0.079,-0.764,-0.637
-0.077,-0.765,-0.636
-0.078,-0.767,-0.638
-0.077,-0.769,-0.637
-0.076,-0.768,-0.637
-0.073,-0.766,-0.635
-0.079,-0.764,-0.635
-0.077,-0.765,-0.638
-0.075,-0.767,-0.640
-0.078,-0.767,-0.638
-0.073,-0.765,-0.635
-0.077,-0.766,-0.636
-0.078,-0.765,-0.637
-0.076,-0.765,-0.638
-0.079,-0.766,-0.638
-0.075,-0.768,-0.637
-0.077,-0.765,-0.637
-0.079,-0.766,-0.639
-0.077,-0.766,-0.638
-0.075,-0.765,-0.638
-0.077,-0.768,-0.637
-0.076,-0.767,-0.635
-0.075,-0.765,-0.637
-0.075,-0.765,-0.636
-0.077,-0.767,-0.637
-0.077,-0.766,-0.637
-0.077,-0.764,-0.636
-0.078,-0.763,-0.636
-0.078,-0.764,-0.634
-0.077,-0.765,-0.637
-0.079,-0.766,-0.638
-0.075,-0.762,-0.639
-0.077,-0.767,-0.636
-0.078,-0.767,-0.638
-0.077,-0.767,-0.640
-0.075,-0.766,-0.639
-0.076,-0.765,-0.638
-0.077,-0.764,-0.639
-0.079,-0.764,-0.638
-0.076,-0.768,-0.637
-0.077,-0.766,-0.637
-0.077,-0.763,-0.637
-0.076,-0.762,-0.637
-0.076,-0.763,-0.639
-0.075,-0.766,-0.638
-0.076,-0.765,-0.637
-0.077,-0.764,-0.636
-0.081,-0.765,-0.639
-0.078,-0.768,-0.638
-0.076,-0.768,-0.637
-0.077,-0.762,-0.638
-0.077,-0.762,-0.639
-0.078,-0.763,-0.638
-0.076,-0.764,-0.636
-0.076,-0.765,-0.638
-0.076,-0.766,-0.637
-0.076,-0.768,-0.639
-0.075,-0.764,-0.639
-0.077,-0.763,-0.638
-0.074,-0.765,-0.638
-0.076,-0.766,-0.639
-0.078,-0.766,-0.638
-0.076,-0.766,-0.639
-0.075,-0.765,-0.639
-0.076,-0.764,-0.637
-0.077,-0.766,-0.637
-0.077,-0.763,-0.638
-0.077,-0.761,-0.639
-0.075,-0.762,-0.636
-0.076,-0.765,-0.638
-0.078,-0.764,-0.639
-0.076,-0.765,-0.636
-0.076,-0.765,-0.637
-0.076,-0.766,-0.638
-0.076,-0.764,-0.639
-0.075,-0.764,-0.637
-0.074,-0.765,-0.638
-0.077,-0.764,-0.637
-0.076,-0.764,-0.638
-0.077,-0.763,-0.637
-0.078,-0.764,-0.640
-0.076,-0.763,-0.638
-0.077,-0.763,-0.639
-0.075,-0.763,-0.638
-0.078,-0.767,-0.638
-0.078,-0.765,-0.639
-0.078,-0.766,-0.636
-0.074,-0.763,-0.640
-0.075,-0.766,-0.636
-0.074,-0.764,-0.638
-0.077,-0.763,-0.638
-0.079,-0.766,-0.639
-0.076,-0.765,-0.638
-0.075,-0.762,-0.637
-0.078,-0.762,-0.638
-0.078,-0.764,-0.639
-0.075,-0.767,-0.638
-0.076,-0.762,-0.636
-0.076,-0.764,-0.640
-0.075,-0.764,-0.636
-0.078,-0.771,-0.638
-0.074,-0.768,-0.638
-0.077,-0.760,-0.635
-0.076,-0.761,-0.637
-0.077,-0.764,-0.638
-0.078,-0.766,-0.639
-0.074,-0.764,-0.637
-0.076,-0.761,-0.637
-0.079,-0.762,-0.637
-0.074,-0.767,-0.637
-0.076,-0.765,-0.638
-0.076,-0.767,-0.640
-0.076,-0.765,-0.638
-0.073,-0.763,-0.638
-0.076,-0.765,-0.639
-0.075,-0.763,-0.638
-0.075,-0.764,-0.637
-0.075,-0.766,-0.639
-0.080,-0.764,-0.639
-0.078,-0.761,-0.637
-0.078,-0.762,-0.639
-0.076,-0.763,-0.638
-0.075,-0.763,-0.639
-0.075,-0.765,-0.639
-0.077,-0.762,-0.639
-0.075,-0.762,-0.638
-0.075,-0.767,-0.641
-0.076,-0.763,-0.638
-0.076,-0.764,-0.638
-0.077,-0.764,-0.637
-0.073,-0.762,-0.639
-0.077,-0.764,-0.639
-0.078,-0.765,-0.638
-0.076,-0.764,-0.640
-0.075,-0.762,-0.637
-0.078,-0.765,-0.639
-0.074,-0.765,-0.640
-0.077,-0.764,-0.637
-0.077,-0.764,-0.636
-0.076,-0.766,-0.637
-0.077,-0.765,-0.639
-0.076,-0.766,-0.638
-0.073,-0.766,-0.638
-0.076,-0.765,-0.636
-0.075,-0.765,-0.637
-0.075,-0.763,-0.635
-0.076,-0.762,-0.638
-0.078,-0.766,-0.639
-0.078,-0.766,-0.638
-0.076,-0.768,-0.637
-0.077,-0.760,-0.636
-0.078,-0.763,-0.640
-0.076,-0.765,-0.636
-0.077,-0.763,-0.638
-0.075,-0.764,-0.638
-0.074,-0.770,-0.639
-0.075,-0.771,-0.637
-0.076,-0.765,-0.635
-0.075,-0.764,-0.636
-0.078,-0.763,-0.637
-0.077,-0.765,-0.639
-0.075,-0.763,-0.637
-0.077,-0.764,-0.636
-0.077,-0.764,-0.637
-0.075,-0.768,-0.637
-0.076,-0.767,-0.637
-0.076,-0.767,-0.635
-0.075,-0.765,-0.635
-0.079,-0.762,-0.636
-0.080,-0.766,-0.638
-0.075,-0.767,-0.637
-0.075,-0.766,-0.636
-0.076,-0.765,-0.635
-0.076,-0.767,-0.638
-0.076,-0.765,-0.638
-0.077,-0.765,-0.635
-0.077,-0.767,-0.637
-0.078,-0.763,-0.639
-0.076,-0.765,-0.637
-0.079,-0.767,-0.638
-0.077,-0.767,-0.639
-0.076,-0.766,-0.639
-0.076,-0.766,-0.637
-0.076,-0.765,-0.636
-0.074,-0.765,-0.637
-0.073,-0.765,-0.638
-0.075,-0.762,-0.636
-0.078,-0.765,-0.637
-0.076,-0.766,-0.638
-0.076,-0.764,-0.637
-0.077,-0.765,-0.638
-0.076,-0.764,-0.637
-0.077,-0.764,-0.640
-0.078,-0.769,-0.636
-0.075,-0.766,-0.637
-0.078,-0.764,-0.636
-0.079,-0.764,-0.636
-0.076,-0.766,-0.640
-0.077,-0.765,-0.639
-0.077,-0.767,-0.639
-0.077,-0.765,-0.634
-0.076,-0.763,-0.636
-0.076,-0.765,-0.637
-0.075,-0.766,-0.640
-0.078,-0.766,-0.636
-0.076,-0.761,-0.637
-0.075,-0.762,-0.637
-0.078,-0.763,-0.637
-0.077,-0.767,-0.637
-0.077,-0.768,-0.639
-0.076,-0.762,-0.638
-0.077,-0.763,-0.636
-0.078,-0.763,-0.638
-0.075,-0.765,-0.636
-0.075,-0.765,-0.636
-0.077,-0.764,-0.636
-0.076,-0.764,-0.638
-0.075,-0.766,-0.635
-0.078,-0.761,-0.638
-0.079,-0.766,-0.639
-0.078,-0.765,-0.637
-0.077,-0.768,-0.640
-0.076,-0.770,-0.639
-0.077,-0.767,-0.639
-0.073,-0.763,-0.638
-0.073,-0.761,-0.638
-0.072,-0.761,-0.636
-0.076,-0.762,-0.638
-0.075,-0.762,-0.638
-0.076,-0.759,-0.638
-0.078,-0.766,-0.636
-0.078,-0.765,-0.640
-0.079,-0.765,-0.638
-0.076,-0.765,-0.640
-0.073,-0.764,-0.639
-0.076,-0.766,-0.640
-0.075,-0.764,-0.640
-0.074,-0.764,-0.638
-0.075,-0.764,-0.639
-0.074,-0.766,-0.637
-0.077,-0.765,-0.639
-0.078,-0.767,-0.638
-0.076,-0.764,-0.639
-0.076,-0.763,-0.639
-0.077,-0.763,-0.639
-0.074,-0.764,-0.638
-0.076,-0.764,-0.638
-0.079,-0.762,-0.638
-0.076,-0.765,-0.637
-0.078,-0.764,-0.638
-0.076,-0.766,-0.640
-0.072,-0.761,-0.636
-0.075,-0.764,-0.638
-0.074,-0.764,-0.637
-0.075,-0.765,-0.640
-0.078,-0.767,-0.638
-0.076,-0.762,-0.638
-0.075,-0.760,-0.637
-0.079,-0.762,-0.639
-0.075,-0.766,-0.639
-0.075,-0.764,-0.639
-0.077,-0.763,-0.637
-0.076,-0.761,-0.636
-0.072,-0.765,-0.639
-0.075,-0.767,-0.638
-0.074,-0.762,-0.636
-0.076,-0.764,-0.640
-0.076,-0.764,-0.639
-0.075,-0.763,-0.639
-0.077,-0.765,-0.638
-0.074,-0.766,-0.639
-0.076,-0.767,-0.639
-0.074,-0.766,-0.641
-0.075,-0.765,-0.639
-0.073,-0.763,-0.638
-0.076,-0.763,-0.638
-0.077,-0.766,-0.637
-0.075,-0.764,-0.641
-0.076,-0.765,-0.639
-0.076,-0.763,-0.638
-0.077,-0.762,-0.637
-0.076,-0.763,-0.640
-0.077,-0.762,-0.641
-0.076,-0.764,-0.639
-0.076,-0.765,-0.638
-0.076,-0.764,-0.640
-0.077,-0.764,-0.639
-0.076,-0.765,-0.638
-0.076,-0.766,-0.637
-0.074,-0.765,-0.638
-0.074,-0.768,-0.637
-0.079,-0.764,-0.639
-0.076,-0.763,-0.638
-0.076,-0.766,-0.637
-0.078,-0.762,-0.639
-0.078,-0.764,-0.638
-0.078,-0.763,-0.638
-0.076,-0.764,-0.637
-0.078,-0.764,-0.639
-0.077,-0.764,-0.639
-0.077,-0.764,-0.639
-0.075,-0.765,-0.639
-0.078,-0.766,-0.637
-0.078,-0.766,-0.638
-0.077,-0.763,-0.638
-0.077,-0.766,-0.639
-0.078,-0.762,-0.636
-0.076,-0.766,-0.636
-0.077,-0.764,-0.637
-0.077,-0.766,-0.635
-0.076,-0.764,-0.637
-0.078,-0.761,-0.636
-0.075,-0.763,-0.636
-0.077,-0.768,-0.635
-0.076,-0.767,-0.636
-0.078,-0.764,-0.636
-0.079,-0.766,-0.639
-0.075,-0.767,-0.639
-0.075,-0.771,-0.636
-0.076,-0.761,-0.637
-0.078,-0.760,-0.636
-0.076,-0.762,-0.636
-0.073,-0.762,-0.637
-0.078,-0.764,-0.637
-0.078,-0.766,-0.635
-0.076,-0.768,-0.638
-0.077,-0.767,-0.637
-0.074,-0.771,-0.635
-0.077,-0.767,-0.636
-0.074,-0.766,-0.636
-0.076,-0.764,-0.638
-0.074,-0.765,-0.637
-0.074,-0.767,-0.636
-0.073,-0.767,-0.638
-0.079,-0.764,-0.636
-0.079,-0.765,-0.638
-0.075,-0.768,-0.637
-0.079,-0.764,-0.635
-0.077,-0.766,-0.636
-0.079,-0.766,-0.636
-0.076,-0.763,-0.637
-0.075,-0.765,-0.640
-0.075,-0.766,-0.638
-0.075,-0.765,-0.637
-0.076,-0.761,-0.636
-0.075,-0.765,-0.639
-0.074,-0.766,-0.637
-0.077,-0.764,-0.638
-0.078,-0.767,-0.635
-0.076,-0.764,-0.637
-0.076,-0.765,-0.638
-0.076,-0.764,-0.638
-0.077,-0.764,-0.638
-0.076,-0.767,-0.638
-0.076,-0.763,-0.638
-0.075,-0.766,-0.639
-0.075,-0.764,-0.636
-0.077,-0.765,-0.639
-0.076,-0.766,-0.637
